word,freq,log.freq,lemmafreq,log.lemmafreq,pos,syllable.count
agrár,2763,7.924072324923417,2930,7.982757702011113,ADJ,2
környezetszennyezés,2760,7.9229859587111955,4627,8.439663988907,NOUN,6
tisztségviselő,2760,7.9229859587111955,19562,9.881344187850438,NOUN,5
diéta,2760,7.9229859587111955,6937,8.844624683385302,NOUN,3
lekötött,2759,7.922623574217286,2785,7.932003152361385,ADJ,3
szerelvény,2759,7.922623574217286,8924,9.096499555552423,NOUN,3
mágus,2758,7.922261058353247,4692,8.453614209773367,NOUN,2
szükségtelen,2757,7.921898411023797,4618,8.43771698991444,ADJ,4
fedél,2756,7.9215356321335495,5637,8.637107288081575,NOUN,2
közelmúlt,2755,7.9211727215870145,24063,10.088430670035034,NOUN,3
lakta,2754,7.9208096792886,2889,7.968665700466235,ADJ,2
növényvédő,2753,7.920446505142607,2790,7.933796874815411,ADJ,4
nehézségi,2752,7.920083199053234,2757,7.921898411023797,ADJ,4
szonda,2751,7.919719760924575,4139,8.328209491748732,NOUN,2
veszteséges,2751,7.919719760924575,3577,8.182279739259018,ADJ,4
munkaközösség,2751,7.919719760924575,5538,8.619388703730907,NOUN,5
ötletes,2751,7.919719760924575,4337,8.374938143835367,ADJ,3
tagolt,2749,7.918992488165245,9102,9.116249448576587,ADJ,2
sarok,2749,7.918992488165245,12411,9.426338455129521,NOUN,2
holt,2749,7.918992488165245,9844,9.194617411510947,ADJ,1
átvétel,2747,7.918264686095274,25477,10.145531363350818,NOUN,3
vizsgabizottság,2747,7.918264686095274,3426,8.139148678884066,NOUN,5
összetartó,2746,7.917900586327916,2994,8.004365564979574,ADJ,4
olvasmány,2745,7.917536353943631,9237,9.13097243659261,NOUN,3
nyugtalan,2744,7.917171988845776,4447,8.399984990510696,ADJ,3
ügyelet,2743,7.916807490937603,7878,8.971829343530851,NOUN,3
papság,2742,7.91644286012226,4943,8.505727713306959,NOUN,2
rock,2742,7.91644286012226,2835,7.949797216161852,NOUN,1
erdős,2740,7.9157131993821155,2777,7.9291264873067995,ADJ,2
ronda,2740,7.9157131993821155,3297,8.10076824307173,ADJ,2
múló,2739,7.915348169263078,2913,7.976938756959434,ADJ,2
osztott,2737,7.914617709040679,3041,8.019941687677365,ADJ,2
elülső,2737,7.914617709040679,2807,7.939871576361883,ADJ,3
elhatározás,2737,7.914617709040679,11962,9.389490237604502,NOUN,5
messzebb,2736,7.914252278742441,2736,7.914252278742441,ADV,2
ösztöndíjas,2735,7.913886714856082,5054,8.52793528794814,ADJ,4
palack,2735,7.913886714856082,8740,9.07566546864958,NOUN,2
kormánypárt,2734,7.913521017283895,18476,9.824227871550496,NOUN,3
kormányszóvivő,2734,7.913521017283895,3733,8.224967478914584,NOUN,5
primer,2733,7.913155185928068,2772,7.927324360309794,ADJ,2
testsúly,2731,7.912423121473705,5650,8.639410824140487,NOUN,2
trágár,2731,7.912423121473705,2822,7.945201132412759,ADJ,2
betét,2731,7.912423121473705,8939,9.098179005087852,NOUN,2
piramis,2729,7.911690520708339,5346,8.584103896698863,NOUN,3
szalag,2728,7.911324018963353,9556,9.1649245084457,NOUN,2
agyi,2725,7.9102237070973445,2729,7.911690520708339,ADJ,2
kapcsoló,2724,7.909856667269403,7159,8.876125585396185,NOUN,3
definíció,2723,7.909489492673759,10420,9.251482315307358,NOUN,5
humanista,2723,7.909489492673759,4321,8.371242135931933,ADJ,4
egynapos,2722,7.909122183211411,2775,7.928406026180535,ADJ,3
villám,2722,7.909122183211411,4530,8.41847721847708,NOUN,2
szánalmas,2722,7.909122183211411,3748,8.228977643358313,ADJ,3
plasztikai,2721,7.908754738783246,2728,7.911324018963353,ADJ,4
légierő,2721,7.908754738783246,3652,8.20303024171486,NOUN,4
fejenként,2720,7.908387159290043,2720,7.908387159290043,ADV,3
szálláshely,2720,7.908387159290043,11563,9.355565624128962,NOUN,3
vetített,2718,7.907651594711089,2763,7.924072324923417,ADJ,3
szűrés,2718,7.907651594711089,8674,9.068085324395312,NOUN,2
hatáskör,2717,7.907283609426348,53342,10.884479292346159,NOUN,3
jóindulatú,2717,7.907283609426348,3361,8.119993827725105,ADJ,5
életszínvonal,2716,7.906915488678587,6048,8.70748291785937,NOUN,5
taktikai,2716,7.906915488678587,2880,7.965545573129992,ADJ,4
panoráma,2716,7.906915488678587,6146,8.72355674269043,NOUN,4
kifinomult,2715,7.906547232368036,4441,8.398634855292102,ADJ,4
sétány,2713,7.905810312658931,5041,8.525359754082631,NOUN,2
döbbenetes,2712,7.905441649060286,3507,8.162516250140179,ADJ,4
egyszerűség,2710,7.904703913873747,8778,9.080003870248179,NOUN,4
temetkezési,2709,7.904334842085095,2710,7.904703913873747,ADJ,5
elkülönült,2709,7.904334842085095,3834,8.251663923605589,ADJ,4
szociálpolitika,2708,7.903965634032166,10188,9.228965836099349,NOUN,7
orgazmus,2708,7.903965634032166,6581,8.791941988456118,NOUN,3
oldalsó,2708,7.903965634032166,2756,7.9215356321335495,ADJ,3
mentő,2708,7.903965634032166,9696,9.179468708309095,NOUN,2
szentély,2707,7.903596289614301,7699,8.94884572927805,NOUN,2
itten,2705,7.902857191280582,2705,7.902857191280582,ADV,2
kölcsönzés,2704,7.902487437162855,7532,8.926915889777042,NOUN,3
szemlélő,2704,7.902487437162855,5513,8.614864218589684,NOUN,3
kötés,2702,7.9017475185201445,11803,9.37610901542907,NOUN,2
elítélt,2700,7.90100705199242,5630,8.635864721133736,NOUN,3
tartály,2699,7.900636613018005,9794,9.189525232262262,NOUN,2
törlés,2696,7.899524472032198,19637,9.885170820750231,NOUN,2
légúti,2695,7.899153483343097,2695,7.899153483343097,ADJ,3
bizonyítható,2695,7.899153483343097,4489,8.409385238781931,ADJ,5
toll,2694,7.898782356970309,14768,9.600217956742634,NOUN,1
érkezés,2692,7.898039690764619,11112,9.31578088443418,NOUN,3
makói,2691,7.897668150726906,2704,7.902487437162855,ADJ,3
apai,2691,7.897668150726906,2759,7.922623574217286,ADJ,3
tisztesség,2690,7.897296472595885,8985,9.103311799217659,NOUN,3
mozdulatlanul,2689,7.896924656268864,2689,7.896924656268864,ADV,5
őrmester,2689,7.896924656268864,3510,8.163371316459912,NOUN,3
relatíve,2689,7.896924656268864,2689,7.896924656268864,ADV,4
szórakozási,2689,7.896924656268864,2689,7.896924656268864,ADJ,5
magyarázó,2688,7.89655270164304,3035,8.017966703493599,ADJ,4
állatorvosi,2688,7.89655270164304,2722,7.909122183211411,ADJ,5
nagyközség,2688,7.89655270164304,4649,8.444407421690585,NOUN,3
beépítési,2687,7.8961806086154915,2687,7.8961806086154915,ADJ,5
késedelem,2686,7.895808377083183,5520,8.616133139271142,NOUN,4
sertés,2682,7.894318063841624,5836,8.671800909642677,NOUN,2
orvosság,2681,7.893945138235959,5679,8.644530439877432,NOUN,3
bezárt,2680,7.893572073504902,3851,8.25608813381491,ADJ,2
autentikus,2680,7.893572073504902,3389,8.128290171607052,ADJ,5
ösztönös,2679,7.893198869544609,6010,8.701180027529253,ADJ,3
bizarr,2679,7.893198869544609,3064,8.027476530860483,ADJ,2
feudális,2679,7.893198869544609,2721,7.908754738783246,ADJ,4
kimondott,2679,7.893198869544609,2874,7.96346006663897,ADJ,3
borzasztóan,2678,7.8928255262511176,2678,7.8928255262511176,ADV,4
katasztrofális,2678,7.8928255262511176,3302,8.102283624480073,ADJ,5
veszedelmes,2677,7.892452043520352,4186,8.339500903005945,ADJ,4
megrázó,2677,7.892452043520352,3308,8.104099056143582,ADJ,3
fenyegetés,2677,7.892452043520352,9102,9.116249448576587,NOUN,4
hobbi,2676,7.892078421248119,7695,8.94832604627298,NOUN,2
lendületes,2676,7.892078421248119,4204,8.343791731996841,ADJ,4
megszakítás,2675,7.891704659330107,6589,8.793156870913819,NOUN,4
kéthetente,2675,7.891704659330107,2675,7.891704659330107,ADV,4
serdülő,2674,7.891330757661889,4763,8.46863300080086,ADJ,3
analízis,2674,7.891330757661889,5308,8.576970395452099,NOUN,4
szikla,2673,7.890956716138919,12455,9.429877427696281,NOUN,2
weblap,2672,7.890582534656536,14973,9.61400385813772,NOUN,2
futómű,2671,7.890208213109961,4684,8.451907724717607,NOUN,3
felmelegedés,2670,7.8898337513942955,4835,8.483636407887394,NOUN,5
aljas,2669,7.889459149404524,3280,8.09559870137819,ADJ,2
berendezési,2669,7.889459149404524,2679,7.893198869544609,ADJ,5
oda-vissza,2668,7.889084407035514,2668,7.889084407035514,ADV,4
délen,2668,7.889084407035514,2668,7.889084407035514,ADV,2
megbízhatóság,2668,7.889084407035514,8833,9.086249986745132,NOUN,5
éghajlat,2668,7.889084407035514,6995,8.852950887099581,NOUN,3
kinyilatkoztatás,2666,7.888334500738654,6583,8.792245847467877,NOUN,6
fogászati,2665,7.887959336599945,2665,7.887959336599945,ADJ,4
prognózis,2663,7.887208585813932,6072,8.711443319075466,NOUN,3
bibliográfiai,2662,7.8868329989550565,2664,7.88758403166028,ADJ,7
mulatság,2662,7.8868329989550565,5782,8.662504922576291,NOUN,3
nagykorú,2660,7.886081401775745,3548,8.17413934342947,ADJ,3
megfoghatatlan,2660,7.886081401775745,3175,8.063062911326792,ADJ,5
jogosítvány,2659,7.88570539124302,12306,9.417842227300435,NOUN,4
protokoll,2657,7.884952945759814,5385,8.591372589590488,NOUN,3
kliens,2657,7.884952945759814,6839,8.830396801098097,NOUN,2
feltétlen,2654,7.8838232148921525,8248,9.017726025696795,ADV,3
kormányprogram,2654,7.8838232148921525,5420,8.597851094433691,NOUN,4
futam,2654,7.8838232148921525,8989,9.103756886573398,NOUN,2
vétség,2651,7.8826922062890254,6664,8.804475183846678,NOUN,2
vám,2651,7.8826922062890254,7305,8.8963143241848,NOUN,1
ritmus,2648,7.881559917056899,13276,9.493713172839865,NOUN,2
forgalmazó,2646,7.880804344674901,9142,9.12063445889169,NOUN,4
alany,2645,7.8804263442924,10583,9.267004219093725,NOUN,2
gát,2645,7.8804263442924,12847,9.46086560003161,NOUN,1
igénybevétel,2645,7.8804263442924,34878,10.459611536929405,NOUN,5
napsütés,2644,7.880048200971577,6685,8.807621489536043,NOUN,3
alig-alig,2644,7.880048200971577,2644,7.880048200971577,ADV,4
marha,2643,7.879669914604289,6027,8.704004653483045,NOUN,2
szakvélemény,2642,7.879291485082271,8025,8.990316947998217,NOUN,4
műszakilag,2638,7.87777633327726,2638,7.87777633327726,ADV,4
vertikális,2637,7.877397186353287,3164,8.059592328887545,ADJ,4
kipróbált,2636,7.877017895622398,2761,7.923348211930154,ADJ,3
gyáva,2635,7.876638460975463,4113,8.321907968230423,ADJ,2
bús,2635,7.876638460975463,3571,8.18060094759445,ADJ,1
ködös,2634,7.876258882303226,2923,7.980365765111246,ADJ,2
karosszéria,2633,7.87587915949631,4846,8.48590890137647,NOUN,5
helytálló,2633,7.87587915949631,3854,8.256866848974312,ADJ,3
tűzoltó,2631,7.875119281040293,18715,9.83708062033853,ADJ,3
nyaralás,2630,7.874739125171811,7911,8.976009475021396,NOUN,3
piacvezető,2630,7.874739125171811,3118,8.044947049617722,ADJ,5
hírhedt,2629,7.874358824729881,3275,8.094073148069352,ADJ,2
gyermekes,2629,7.874358824729881,2859,7.958227192322312,ADJ,3
felsorolás,2628,7.873978379604501,17023,9.742320649814571,NOUN,4
ellenérték,2628,7.873978379604501,9067,9.112396727646056,NOUN,4
illat,2628,7.873978379604501,18513,9.826228466989177,NOUN,2
sajátságos,2625,7.872836175025724,2916,7.977968093128549,ADJ,4
birtok,2625,7.872836175025724,47819,10.775178329041257,NOUN,2
kíváncsiság,2624,7.8724551500639794,7390,8.907883013942248,NOUN,4
vont,2624,7.8724551500639794,3012,8.010359588919783,ADJ,1
dialógus,2623,7.872073979866873,6067,8.710619527942297,NOUN,4
kétágyas,2623,7.872073979866873,2749,7.918992488165245,ADJ,3
képzettség,2623,7.872073979866873,12402,9.425613028909824,NOUN,3
bomba,2621,7.8713112033234065,7068,8.863332833439587,NOUN,2
gyász,2619,7.870547844507712,5181,8.552753366814787,NOUN,1
fellebbezési,2619,7.870547844507712,2619,7.870547844507712,ADJ,5
életmű,2619,7.870547844507712,12085,9.399720293137584,NOUN,3
gátló,2619,7.870547844507712,2870,7.962067308753666,ADJ,2
gyógyhatású,2619,7.870547844507712,2660,7.886081401775745,ADJ,4
éhen,2618,7.870165946469845,2618,7.870165946469845,ADV,2
névleges,2617,7.869783902530146,2692,7.898039690764619,ADJ,3
egyébiránt,2616,7.86940171257709,2616,7.86940171257709,CONJ,4
gondolkodású,2616,7.86940171257709,2691,7.897668150726906,ADJ,5
röpke,2616,7.86940171257709,2672,7.890582534656536,ADJ,2
sírás,2615,7.869019376499023,5789,8.663714844079005,NOUN,2
tiltakozás,2614,7.868636894184167,10680,9.276128112514186,NOUN,4
apuka,2614,7.868636894184167,7744,8.954673628956414,NOUN,3
kalocsai,2613,7.868254265520613,2642,7.879291485082271,ADJ,4
elsöprő,2612,7.867871490396322,2745,7.917536353943631,ADJ,3
földrengés,2611,7.8674885686991285,4656,8.445911989411274,NOUN,3
földalatti,2609,7.866722285136729,3335,8.112227958349724,ADJ,4
nyomott,2607,7.865955413933502,2865,7.9603236291488395,ADJ,2
pártoló,2606,7.8655717576847906,4419,8.39366870513074,NOUN,3
labor,2605,7.865187954187467,5658,8.640825751861513,NOUN,2
progresszív,2604,7.86480400332846,2963,7.993957547573565,ADJ,3
átkozott,2603,7.864419904994565,3123,8.046549357283078,ADJ,3
elfogult,2603,7.864419904994565,3467,8.151044945685024,ADJ,3
határőr,2602,7.86403565907245,4607,8.435332164935916,NOUN,3
sújtó,2601,7.8636512654486515,2609,7.866722285136729,ADJ,2
transzcendens,2601,7.8636512654486515,2906,7.974532844130228,ADJ,3
jóságos,2600,7.8632667240095735,3029,8.015987811027237,ADJ,3
ütés,2599,7.8628820346414905,8562,9.055089086704891,NOUN,2
örökkévaló,2599,7.8628820346414905,3287,8.097730573664219,ADJ,5
hőszigetelő,2599,7.8628820346414905,2721,7.908754738783246,ADJ,5
leves,2599,7.8628820346414905,9811,9.19125948416339,NOUN,2
forgalmú,2598,7.862497197230545,2606,7.8655717576847906,ADJ,3
csehszlovák,2598,7.862497197230545,2761,7.923348211930154,ADJ,3
kezdés,2598,7.862497197230545,7638,8.940891067785461,NOUN,2
hajózás,2598,7.862497197230545,7774,8.958540111412168,NOUN,3
rabbi,2598,7.862497197230545,4115,8.32239411311117,NOUN,2
szépséges,2597,7.862112211662748,2700,7.90100705199242,ADJ,3
diplomácia,2597,7.862112211662748,3538,8.17131687471973,NOUN,5
zár,2596,7.86172707782398,97763,11.490301461332283,NOUN,1
őrület,2595,7.861341795599989,4629,8.44009614103127,NOUN,3
poros,2594,7.860956364876389,2962,7.993619994827744,ADJ,2
csángó,2594,7.860956364876389,4784,8.473032295630468,ADJ,2
mozgásszervi,2594,7.860956364876389,2594,7.860956364876389,ADJ,4
újságírás,2593,7.860570785538664,3870,8.261009786023827,NOUN,4
barbár,2592,7.860185057472165,4571,8.427487278331744,ADJ,2
alkotmányellenes,2592,7.860185057472165,5375,8.589513852995864,ADJ,6
nagykereskedelmi,2592,7.860185057472165,2593,7.860570785538664,ADJ,6
kazetta,2592,7.860185057472165,10383,9.247925132303454,NOUN,3
vérzés,2591,7.85979918056211,4896,8.496173824192162,NOUN,2
illusztrált,2590,7.859413154693583,2616,7.86940171257709,ADJ,3
kiképzett,2590,7.859413154693583,2744,7.917171988845776,ADJ,3
ékes,2590,7.859413154693583,3551,8.174984532943087,ADJ,2
menny,2590,7.859413154693583,13116,9.48158813796454,NOUN,1
kismama,2589,7.859026979751538,7055,8.861491864286915,NOUN,3
szakorvos,2588,7.858640655620791,8785,9.080801000621198,NOUN,3
bánya,2587,7.8582541821860294,8474,9.044757931186505,NOUN,2
anyakönyvi,2587,7.8582541821860294,2599,7.8628820346414905,ADJ,4
néptánc,2587,7.8582541821860294,4218,8.34711636103872,NOUN,2
plakát,2586,7.857867559331803,11190,9.322775801305971,NOUN,2
merő,2585,7.85748078694253,2986,8.001689978099135,ADJ,2
özvegyi,2585,7.85748078694253,2588,7.858640655620791,ADJ,3
orr,2584,7.857093864902493,23223,10.052898445872824,NOUN,1
docens,2584,7.857093864902493,5537,8.619208116822968,NOUN,2
közszolgáltatás,2583,7.8567067930958405,10319,9.241742135115715,NOUN,5
tudattalan,2582,7.856319571406588,4563,8.425735580927402,ADJ,4
gyanúsított,2581,7.855932199718614,8598,9.059284897056227,ADJ,4
halandó,2579,7.8551570058813445,6222,8.735846677457582,ADJ,3
áttérés,2579,7.8551570058813445,4340,8.375629627094451,NOUN,3
maximum,2578,7.8547691834991324,31029,10.342677530045913,NOUN,3
átmenő,2578,7.8547691834991324,2674,7.891330757661889,ADJ,3
kötődés,2577,7.854381210652365,8713,9.072571442231286,NOUN,3
tisztázatlan,2577,7.854381210652365,3455,8.14757773620177,ADJ,4
kalandos,2577,7.854381210652365,2916,7.977968093128549,ADJ,3
kifogásolt,2577,7.854381210652365,2600,7.8632667240095735,ADJ,4
tanya,2576,7.853993087224244,10980,9.3038307150635209,NOUN,2
jeruzsálemi,2576,7.853993087224244,2581,7.855932199718614,ADJ,5
házastárs,2576,7.853993087224244,10488,9.257987025443535,NOUN,3
halotti,2576,7.853993087224244,2589,7.859026979751538,ADJ,3
majom,2575,7.853604813097837,8027,8.990566138131577,NOUN,2
fönn,2572,7.85243908535751,2572,7.85243908535751,ADV,1
panel,2572,7.85243908535751,6563,8.789203094473724,NOUN,2
hidrogén,2572,7.85243908535751,3576,8.182000136293405,NOUN,3
hőség,2572,7.85243908535751,5165,8.549660381553739,NOUN,2
egységnyi,2571,7.852050207265889,2669,7.889459149404524,ADJ,3
légzés,2570,7.851661177889265,5219,8.560061091643414,NOUN,2
építőipar,2570,7.851661177889265,12053,9.397068870588344,NOUN,5
kismértékben,2569,7.851271997109883,2569,7.851271997109883,ADV,4
kegyetlenül,2568,7.850882664809852,2568,7.850882664809852,ADV,4
fotós,2565,7.84971375760487,4796,8.475537516147405,NOUN,2
ittas,2565,7.84971375760487,4165,8.334471554600944,ADJ,2
lakó,2564,7.849323818040561,47521,10.768926997586153,NOUN,2
fáraó,2564,7.849323818040561,4029,8.301273485191347,NOUN,3
gyulladás,2563,7.848933726364071,6857,8.833025307284364,NOUN,3
feszített,2562,7.848543482456679,2735,7.913886714856082,ADJ,3
énekkar,2559,7.847371836159788,5194,8.555259392222693,NOUN,3
akárki,2558,7.846980982138788,3910,8.271292652979412,NOUN,3
pénztári,2558,7.846980982138788,2558,7.846980982138788,ADJ,3
nemzetiség,2558,7.846980982138788,11348,9.336796795928741,NOUN,4
nagyvonalú,2557,7.846589975291186,3952,8.281977058867758,ADJ,4
mini,2556,7.846198815497425,4101,8.31898612539206,ADJ,2
könyvelés,2556,7.846198815497425,8923,9.09638749190015,NOUN,3
szar,2555,7.845807502637805,11185,9.32232887392423,NOUN,1
jogharmonizáció,2554,7.845416036592485,6872,8.835210463664092,NOUN,7
bemutatkozás,2554,7.845416036592485,10011,9.211439767419483,NOUN,5
harang,2551,7.844240718141811,7884,8.97259066827261,NOUN,2
közreműködés,2551,7.844240718141811,27040,10.205072530156901,NOUN,5
véletlenszerű,2551,7.844240718141811,7023,8.856945756159021,ADJ,5
vezetőségi,2551,7.844240718141811,2559,7.847371836159788,ADJ,5
kíméletlen,2550,7.843848638152472,4539,8.420462002456466,ADJ,4
életminőség,2549,7.8434564043761155,7488,8.921057018157429,NOUN,5
megkívánt,2546,7.842278779117352,2574,7.853216388156072,ADJ,3
kialakítás,2544,7.841492924460013,115632,11.658168013522761,NOUN,5
masszív,2542,7.8407064517494,3348,8.116118431609365,ADJ,2
hálószoba,2541,7.840312983320164,6642,8.801168401936692,NOUN,4
adomány,2540,7.8399193600125825,17408,9.76468514965567,NOUN,3
nagykövetség,2539,7.839525581704678,5867,8.67709870892586,NOUN,4
segédeszköz,2538,7.839131648274333,8912,9.095153962167066,NOUN,4
rúd,2538,7.839131648274333,7540,8.927977461002001,NOUN,1
novella,2537,7.838737559599282,10988,9.304559047215164,NOUN,3
jogtalan,2535,7.837948916025283,4975,8.512180649592693,ADJ,3
nyuszi,2535,7.837948916025283,9232,9.13043098874788,NOUN,2
óriás,2535,7.837948916025283,9569,9.166283985779263,ADJ,3
romos,2533,7.837159650001675,2753,7.920446505142607,ADJ,2
megengedhető,2533,7.837159650001675,3243,8.084254106307318,ADJ,5
odahaza,2532,7.836764783264067,2532,7.836764783264067,ADV,4
alkalmazotti,2532,7.836764783264067,2545,7.841885928984623,ADJ,5
kegyelmi,2532,7.836764783264067,2552,7.844632644464681,ADJ,3
méreg,2531,7.836369760545124,8596,9.059052257762401,NOUN,2
függetlenségi,2531,7.836369760545124,2539,7.839525581704678,ADJ,5
veleszületett,2530,7.835974581721566,2668,7.889084407035514,ADJ,5
sejt,2530,7.835974581721566,34348,10.444299071792376,NOUN,1
úriember,2529,7.835579246669965,3607,8.19063168090354,NOUN,4
méh,2528,7.8351837552667485,10529,9.26188863385676,NOUN,1
rendezői,2528,7.8351837552667485,2532,7.836764783264067,ADJ,4
kontinentális,2528,7.8351837552667485,2581,7.855932199718614,ADJ,5
